
UGS= -30 to 30 in 0.2 step
UDS= 5 to 26 in 7 step
NO. UDS ID UGS
 V A V
859 19 2.6455E-07 21.2
860 19 2.74524E-07 21.4
861 19 2.84833E-07 21.6
862 19 2.95267E-07 21.8
863 19 3.06077E-07 22
864 19 3.17E-07 22.2
865 19 3.28278E-07 22.4
866 19 3.39764E-07 22.6
867 19 3.51562E-07 22.8
868 19 3.63522E-07 23
869 19 3.75688E-07 23.2
870 19 3.88247E-07 23.4
871 19 4.00977E-07 23.6
872 19 4.14001E-07 23.8
873 19 4.27227E-07 24
874 19 4.40788E-07 24.2
875 19 4.54491E-07 24.4
876 19 4.68602E-07 24.6
877 19 4.82821E-07 24.8
878 19 4.97508E-07 25
879 19 5.12314E-07 25.2
880 19 5.27457E-07 25.4
881 19 5.42971E-07 25.6
882 19 5.58676E-07 25.8
883 19 5.74789E-07 26
884 19 5.91091E-07 26.2
885 19 6.0783E-07 26.4
886 19 6.24616E-07 26.6
887 19 6.41897E-07 26.8
888 19 6.59334E-07 27
889 19 6.77032E-07 27.2
890 19 6.95155E-07 27.4
891 19 7.13314E-07 27.6
892 19 7.31956E-07 27.8
893 19 7.50654E-07 28
894 19 7.69786E-07 28.2
895 19 7.89117E-07 28.4
896 19 8.08834E-07 28.6
897 19 8.286E-07 28.8
898 19 8.48795E-07 29
899 19 8.69113E-07 29.2
900 19 8.89612E-07 29.4
901 19 9.10678E-07 29.6
902 19 9.31813E-07 29.8
903 19 9.53369E-07 30
904 26 7.3902E-07 -30
905 26 1.39452E-07 -29.8
906 26 1.28907E-07 -29.6
907 26 1.22652E-07 -29.4
908 26 1.17535E-07 -29.2
909 26 1.13168E-07 -29
910 26 1.08754E-07 -28.8
911 26 1.05245E-07 -28.6
912 26 1.02275E-07 -28.4
913 26 9.85571E-08 -28.2
914 26 9.57098E-08 -28
915 26 9.31386E-08 -27.8
916 26 9.07219E-08 -27.6
917 26 8.85405E-08 -27.4
918 26 8.61531E-08 -27.2
919 26 8.40149E-08 -27
920 26 8.21551E-08 -26.8
921 26 8.03849E-08 -26.6
922 26 7.90675E-08 -26.4
923 26 7.70493E-08 -26.2
924 26 7.50499E-08 -26
925 26 7.32194E-08 -25.8
926 26 7.14994E-08 -25.6
927 26 7.00108E-08 -25.4
928 26 6.85557E-08 -25.2
929 26 6.70543E-08 -25
930 26 6.56877E-08 -24.8
931 26 6.43498E-08 -24.6
932 26 6.30015E-08 -24.4
933 26 6.1699E-08 -24.2
934 26 6.04486E-08 -24
935 26 5.93619E-08 -23.8
936 26 5.79972E-08 -23.6
937 26 5.6229E-08 -23.4
938 26 5.50211E-08 -23.2
939 26 5.39918E-08 -23
940 26 5.29764E-08 -22.8
941 26 5.20287E-08 -22.6
942 26 5.12634E-08 -22.4
943 26 5.03059E-08 -22.2
944 26 4.89887E-08 -22
945 26 4.76409E-08 -21.8
946 26 4.65068E-08 -21.6
947 26 4.55834E-08 -21.4
948 26 4.49065E-08 -21.2
949 26 4.43794E-08 -21
950 26 4.34689E-08 -20.8
951 26 4.26112E-08 -20.6
952 26 4.16831E-08 -20.4
953 26 4.09056E-08 -20.2
954 26 4.00246E-08 -20
955 26 3.92523E-08 -19.8
956 26 3.84818E-08 -19.6
957 26 3.77584E-08 -19.4
958 26 3.70746E-08 -19.2
959 26 3.63824E-08 -19
960 26 3.56828E-08 -18.8
961 26 3.49508E-08 -18.6
962 26 3.42548E-08 -18.4
963 26 3.36016E-08 -18.2
964 26 3.30169E-08 -18
965 26 3.2374E-08 -17.8
966 26 3.17546E-08 -17.6
967 26 3.11959E-08 -17.4
968 26 3.06197E-08 -17.2
969 26 3.01247E-08 -17
970 26 2.95104E-08 -16.8
971 26 2.90356E-08 -16.6
972 26 2.85531E-08 -16.4
973 26 2.79923E-08 -16.2
974 26 2.74229E-08 -16
975 26 2.68579E-08 -15.8
976 26 2.63102E-08 -15.6
977 26 2.57805E-08 -15.4
978 26 2.52513E-08 -15.2
979 26 2.47269E-08 -15
980 26 2.42043E-08 -14.8
981 26 2.36791E-08 -14.6
982 26 2.31703E-08 -14.4
983 26 2.2648E-08 -14.2
984 26 2.21678E-08 -14
985 26 2.17143E-08 -13.8
986 26 2.12248E-08 -13.6
987 26 2.07862E-08 -13.4
988 26 2.03314E-08 -13.2
989 26 1.98756E-08 -13
990 26 1.94186E-08 -12.8
991 26 1.90035E-08 -12.6
992 26 1.85851E-08 -12.4
993 26 1.81971E-08 -12.2
994 26 1.78077E-08 -12
995 26 1.74172E-08 -11.8
996 26 1.70349E-08 -11.6
997 26 1.66397E-08 -11.4
998 26 1.62791E-08 -11.2
999 26 1.58974E-08 -11
1000 26 1.55675E-08 -10.8
1001 26 1.51984E-08 -10.6
1002 26 1.48432E-08 -10.4
1003 26 1.44977E-08 -10.2
1004 26 1.41536E-08 -10
1005 26 1.38409E-08 -9.8
1006 26 1.35248E-08 -9.6
1007 26 1.33166E-08 -9.4
1008 26 1.29522E-08 -9.2
1009 26 1.26857E-08 -9
1010 26 1.24184E-08 -8.8
1011 26 1.22495E-08 -8.6
1012 26 1.19362E-08 -8.4
1013 26 1.16985E-08 -8.2
1014 26 1.14874E-08 -8
1015 26 1.13779E-08 -7.8
1016 26 1.10881E-08 -7.6
1017 26 1.08934E-08 -7.4
1018 26 1.08825E-08 -7.2
1019 26 1.05598E-08 -7
1020 26 1.05969E-08 -6.8
1021 26 1.0255E-08 -6.6
1022 26 1.02936E-08 -6.4
1023 26 1.00863E-08 -6.2
1024 26 9.9784E-09 -6
1025 26 9.9077E-09 -5.8
1026 26 9.7848E-09 -5.6
1027 26 9.6683E-09 -5.4
1028 26 9.5453E-09 -5.2
1029 26 9.4248E-09 -5
1030 26 9.3157E-09 -4.8
1031 26 9.1943E-09 -4.6
1032 26 9.0852E-09 -4.4
1033 26 8.9646E-09 -4.2
1034 26 8.8622E-09 -4
1035 26 8.7563E-09 -3.8
1036 26 8.632E-09 -3.6
1037 26 8.5322E-09 -3.4
1038 26 8.50634E-09 -3.2
1039 26 7.92769E-09 -3
1040 26 7.78812E-09 -2.8
1041 26 7.68408E-09 -2.6
1042 26 7.56987E-09 -2.4
1043 26 7.46913E-09 -2.2
1044 26 7.36392E-09 -2
1045 26 7.26115E-09 -1.8
1046 26 7.16279E-09 -1.6
1047 26 7.0681E-09 -1.4
1048 26 6.96669E-09 -1.2
1049 26 6.87222E-09 -1
1050 26 6.77705E-09 -0.8
1051 26 6.68168E-09 -0.6
1052 26 6.59731E-09 -0.4
1053 26 6.50086E-09 -0.2
1054 26 6.3989E-09 0
1055 26 6.32308E-09 0.2
1056 26 6.3908E-09 0.4
1057 26 6.14109E-09 0.6
1058 26 6.05099E-09 0.8
1059 26 5.95592E-09 1
1060 26 5.87619E-09 1.2
1061 26 5.78329E-09 1.4
1062 26 5.69172E-09 1.6
1063 26 5.60882E-09 1.8
1064 26 5.679E-09 2
1065 26 5.43606E-09 2.2
1066 26 5.34474E-09 2.4
1067 26 5.26419E-09 2.6
1068 26 5.33614E-09 2.8
1069 26 5.10034E-09 3
1070 26 5.01171E-09 3.2
1071 26 4.93381E-09 3.4
1072 26 5.00734E-09 3.6
1073 26 4.7661E-09 3.8
1074 26 4.67432E-09 4
1075 26 4.75839E-09 4.2
1076 26 4.67813E-09 4.4
1077 26 4.43259E-09 4.6
1078 26 4.51672E-09 4.8
1079 26 4.43021E-09 5
1080 26 4.19396E-09 5.2
1081 26 4.27093E-09 5.4
1082 26 4.03642E-09 5.6
1083 26 3.94665E-09 5.8
1084 26 4.03063E-09 6
1085 26 3.80363E-09 6.2
1086 26 3.71915E-09 6.4
1087 26 3.64597E-09 6.6
1088 26 3.72674E-09 6.8
1089 26 3.49676E-09 7
1090 26 3.57327E-09 7.2
1091 26 3.50459E-09 7.4
1092 26 3.27083E-09 7.6
1093 26 3.20025E-09 7.8
1094 26 3.12397E-09 8
1095 26 3.2053E-09 8.2
1096 26 2.98177E-09 8.4
1097 26 2.90361E-09 8.6
1098 26 2.99299E-09 8.8
1099 26 2.97433E-09 9
1100 26 2.71294E-09 9.2
1101 26 2.79655E-09 9.4
1102 26 2.58023E-09 9.6
1103 26 2.52069E-09 9.8
1104 26 2.61991E-09 10
1105 26 2.5915E-09 10.2
1106 26 2.4157E-09 10.4
1107 26 2.44151E-09 10.6
1108 26 2.71449E-09 10.8
1109 26 3.05312E-09 11
1110 26 3.58213E-09 11.2
1111 26 4.33616E-09 11.4
1112 26 5.57269E-09 11.6
1113 26 7.39959E-09 11.8
1114 26 9.45633E-09 12
1115 26 1.33339E-08 12.2
1116 26 1.39017E-08 12.4
1117 26 1.57046E-08 12.6
1118 26 1.7475E-08 12.8
1119 26 1.90247E-08 13
1120 26 2.05915E-08 13.2
1121 26 2.2238E-08 13.4
1122 26 2.39949E-08 13.6
1123 26 2.58801E-08 13.8
1124 26 2.78816E-08 14
1125 26 3.00251E-08 14.2
1126 26 3.22867E-08 14.4
1127 26 3.46858E-08 14.6
1128 26 3.72196E-08 14.8
1129 26 3.98971E-08 15
1130 26 4.26944E-08 15.2
1131 26 4.56038E-08 15.4
1132 26 4.87122E-08 15.6
1133 26 5.1969E-08 15.8
1134 26 5.53797E-08 16
1135 26 5.89282E-08 16.2
1136 26 6.26261E-08 16.4
1137 26 6.64734E-08 16.6
1138 26 7.04765E-08 16.8
1139 26 7.4654E-08 17
1140 26 7.89691E-08 17.2
1141 26 8.34601E-08 17.4
1142 26 8.81303E-08 17.6
1143 26 9.2958E-08 17.8
1144 26 9.79342E-08 18
1145 26 1.031143E-07 18.2
1146 26 1.084867E-07 18.4
1147 26 1.139833E-07 18.6
1148 26 1.15004E-07 18.8
1149 26 1.26261E-07 19
1150 26 1.31555E-07 19.2
1151 26 1.37846E-07 19.4
1152 26 1.44285E-07 19.6
1153 26 1.51003E-07 19.8
1154 26 1.5786E-07 20
1155 26 1.64964E-07 20.2
1156 26 1.72242E-07 20.4
1157 26 1.79752E-07 20.6
1158 26 1.87434E-07 20.8
1159 26 1.9539E-07 21
1160 26 2.03486E-07 21.2
1161 26 2.118E-07 21.4
1162 26 2.20408E-07 21.6
1163 26 2.29178E-07 21.8
1164 26 2.38251E-07 22
1165 26 2.47522E-07 22.2
1166 26 2.57057E-07 22.4
1167 26 2.6679E-07 22.6
1168 26 2.7683E-07 22.8
1169 26 2.87008E-07 23
1170 26 2.97484E-07 23.2
1171 26 3.08233E-07 23.4
1172 26 3.19182E-07 23.6
1173 26 3.30487E-07 23.8
1174 26 3.41948E-07 24
1175 26 3.53722E-07 24.2
1176 26 3.65739E-07 24.4
1177 26 3.78054E-07 24.6
1178 26 3.90526E-07 24.8
1179 26 4.03382E-07 25
1180 26 4.16418E-07 25.2
1181 26 4.29669E-07 25.4
1182 26 4.43347E-07 25.6
1183 26 4.57174E-07 25.8
1184 26 4.71391E-07 26
1185 26 4.85785E-07 26.2
1186 26 5.0051E-07 26.4
1187 26 5.15518E-07 26.6
1188 26 5.30875E-07 26.8
1189 26 5.46419E-07 27
1190 26 5.62235E-07 27.2
1191 26 5.78469E-07 27.4
1192 26 5.94926E-07 27.6
1193 26 6.11768E-07 27.8
1194 26 6.28771E-07 28
1195 26 6.46265E-07 28.2
1196 26 6.63864E-07 28.4
1197 26 6.82066E-07 28.6
1198 26 7.00241E-07 28.8
1199 26 7.19033E-07 29
1200 26 7.37914E-07 29.2
1201 26 7.57123E-07 29.4
1202 26 7.7685E-07 29.6
1203 26 7.9673E-07 29.8
1204 26 8.17083E-07 30
